policy_id,claim_date,peril,region,claim_amount,premium,loss_year
POL-554375,2020-10-07,fire,DE-BAY,11098.61,3074.86,2020
POL-530149,2023-09-26,flood,BE-BRU,28428.45,5000.0,2023
POL-191342,2020-11-23,storm,BE-VLG,32084.58,2304.93,2020
POL-444633,2021-11-01,flood,BE-BRU,3699.63,637.92,2021
POL-818661,2022-12-31,water_damage,DE-NRW,3494.95,3932.88,2022
POL-921159,2023-08-08,flood,BE-WAL,6649.78,5000.0,2023
POL-241640,2024-05-16,fire,NL-ZH,1689.59,843.91,2024
POL-615372,2020-03-22,flood,NL-NH,123897.65,5000.0,2020
POL-780181,2020-12-24,fire,NL-NH,2892.67,1216.41,2020
POL-342856,2021-05-27,flood,BE-WAL,53358.22,2920.03,2021
POL-565386,2021-07-20,liability,BE-WAL,3879.29,4984.64,2021
POL-872601,2024-12-28,flood,BE-VLG,48682.51,3767.07,2024
POL-131654,2023-11-21,storm,BE-VLG,55307.14,5000.0,2023
POL-131666,2021-08-08,theft,NL-ZH,1666.57,821.06,2021
POL-954134,2024-11-10,storm,DE-BAY,11688.39,3145.4,2024
POL-030189,2022-07-01,storm,BE-VLG,103911.96,4974.53,2022
POL-546484,2022-07-03,flood,BE-VLG,15099.85,2957.5,2022
POL-007225,2022-03-03,fire,DE-NRW,39487.73,1938.27,2022
POL-147751,2020-09-19,storm,BE-BRU,18275.23,5000.0,2020
POL-178380,2024-09-03,storm,NL-ZH,38833.52,5000.0,2024
POL-759187,2020-01-26,flood,NL-NH,61014.15,5000.0,2020
POL-294384,2020-11-14,storm,DE-BAY,10711.13,3255.34,2020
POL-972853,2021-02-23,theft,DE-NRW,13434.63,3953.3,2021
POL-761122,2021-05-25,fire,FR-IDF,9180.75,1113.13,2021
POL-032537,2020-08-28,flood,BE-VLG,3024.57,384.44,2020
POL-228960,2020-02-02,storm,BE-BRU,31042.37,2458.8,2020
POL-979981,2023-05-23,theft,NL-ZH,14723.88,4759.77,2023
POL-827876,2024-11-05,liability,BE-WAL,60586.74,4219.29,2024
POL-452446,2020-08-10,flood,NL-NH,138044.05,3242.71,2020
POL-805293,2021-06-25,fire,DE-NRW,7013.27,1806.2,2021
POL-930777,2022-07-14,flood,BE-WAL,8148.7,5000.0,2022
POL-463052,2024-08-21,theft,NL-ZH,6357.61,1423.27,2024
POL-422835,2023-06-22,storm,BE-VLG,76148.54,1552.31,2023
POL-543600,2023-10-31,storm,DE-NRW,2569.4,456.12,2023
POL-741840,2022-11-27,flood,NL-NH,20180.2,1841.41,2022
POL-926161,2022-01-31,fire,BE-WAL,2248.43,846.43,2022
POL-926239,2020-12-30,flood,NL-NH,78213.21,5000.0,2020
POL-133626,2024-04-28,storm,BE-VLG,32040.43,5000.0,2024
POL-704126,2024-01-09,liability,NL-ZH,6263.03,1349.23,2024
POL-068941,2020-02-15,storm,BE-VLG,116000.34,3526.23,2020
POL-037138,2023-07-31,theft,BE-WAL,5127.24,344.24,2023
POL-177191,03/06/2020,liability,BE-BRU,15472.53,2904.85,2020
POL-506476,2023-09-12,liability,BE-WAL,950.11,200.0,2023
POL-146801,2024-02-18,liability,BE-WAL,28350.39,5000.0,2024
POL-753931,2020-08-27,theft,DE-NRW,8725.98,4321.48,2020
POL-205667,2022-03-03,flood,NL-ZH,10213.81,5000.0,2022
POL-686355,2020-08-14,theft,BE-VLG,4200.47,983.74,2020
POL-720894,2022-11-02,water_damage,NL-ZH,3558.92,1136.66,2022
POL-145599,2024-08-21,flood,NL-NH,,834.98,2024
POL-918536,2020-05-27,storm,NL-NH,62711.2,5000.0,2020
POL-797002,2021-12-27,water_damage,BE-VLG,21826.23,818.57,2021
POL-007565,2024-11-12,liability,NL-ZH,4710.5,1041.07,2024
POL-470562,2021-07-03,theft,BE-VLG,926.33,239.72,2021
POL-352853,2020-08-29,flood,BE-VLG,140592.03,5000.0,2020
POL-686067,2022-06-11,storm,DE-NRW,686.83,599.84,2022
POL-800446,2022-07-17,water_damage,BE-BRU,51938.76,5000.0,2022
POL-377177,2023-04-26,water_damage,DE-NRW,24181.29,2394.52,2023
POL-195771,2021-07-27,flood,BE-WAL,,3928.13,2021
POL-172870,2024-10-11,water_damage,BE-WAL,6707.33,5000.0,2024
POL-820750,2022-08-09,theft,NL-NH,33484.5,5000.0,2022
POL-434532,2021-06-07,liability,BE-VLG,49650.26,5000.0,2021
POL-157250,2024-10-20,flood,DE-NRW,50187.46,2056.01,2024
POL-824319,2024-08-16,flood,BE-BRU,50902.74,2883.32,2024
POL-859743,2022-06-30,liability,DE-BAY,,4118.29,2022
POL-472035,2020-02-15,theft,DE-NRW,5902.06,1454.15,2020
POL-918990,2022-12-26,water_damage,BE-VLG,6251.04,1901.76,2022
POL-428350,2022-10-11,flood,DE-NRW,14327.34,704.42,2022
POL-253645,2020-09-27,water_damage,NL-NH,18801.35,5000.0,2020
POL-471972,2023-03-04,theft,FR-IDF,48334.15,3095.26,2023
POL-042388,2024-03-16,flood,BE-WAL,12937.54,3098.9,2024
POL-906871,2020-07-12,flood,BE-WAL,34188.21,3251.59,2020
POL-524097,2023-08-14,storm,DE-NRW,8749.36,742.95,2023
POL-098573,2020-09-13,storm,DE-BAY,158084.13,5000.0,2020
POL-900180,2023-09-30,fire,DE-NRW,6236.35,2411.56,2023
POL-549223,2022-02-04,theft,NL-NH,6110.08,1450.09,2022
POL-877320,2020-01-12,theft,NL-NH,18441.14,1212.66,2020
POL-275114,2024-10-31,liability,FR-IDF,53776.17,5000.0,2024
POL-459232,2020-10-30,storm,NL-ZH,5296.15,1977.1,2020
POL-116860,2022-12-24,storm,DE-BAY,9418.06,899.06,2022
POL-830235,2020-11-27,flood,FR-IDF,8684.71,2575.75,2020
POL-629044,2024-08-31,fire,DE-BAY,3900.09,1050.96,2024
POL-724810,2023-09-10,flood,DE-BAY,6928.33,2206.19,2023
POL-891836,2024-01-09,water_damage,BE-VLG,5903.08,2197.81,2024
POL-652800,2022-02-28,liability,BE-VLG,66234.04,3205.2,2022
POL-941983,2022-05-03,flood,DE-NRW,16358.31,3638.89,2022
POL-041583,2023-03-04,storm,FR-IDF,7339.67,5000.0,2023
POL-061212,2023-12-04,liability,NL-NH,126615.64,5000.0,2023
POL-806224,2024-03-27,theft,DE-NRW,118577.74,5000.0,2024
POL-502118,2020-02-02,fire,BE-BRU,106163.52,5000.0,2020
POL-568797,2023-04-27,storm,BE-VLG,7849.78,5000.0,2023
POL-354953,2020-07-18,storm,BE-BRU,46428.24,5000.0,2020
POL-132870,2021-06-10,flood,BE-VLG,,954.93,2021
POL-957991,2024-02-24,flood,BE-BRU,8378.55,2623.79,2024
POL-628909,2021-04-02,flood,BE-BRU,10363.93,1599.25,2021
POL-287388,2023-12-26,storm,DE-BAY,7954.46,628.38,2023
POL-158690,2022-04-25,flood,NL-NH,17441.96,5000.0,2022
POL-795519,2021-03-01,theft,NL-ZH,119785.65,5000.0,2021
POL-843402,2021-09-02,theft,BE-WAL,14517.01,1476.68,2021
POL-250921,2022-08-27,water_damage,NL-NH,6831.54,1274.97,2022
POL-798305,2023-10-29,theft,BE-VLG,11918.57,5000.0,2023
POL-978893,2023-01-12,theft,NL-ZH,55408.23,3579.67,2023
POL-931311,2024-08-31,theft,BE-VLG,500.0,230.22,2024
POL-979619,2024-05-04,storm,DE-NRW,21302.95,1183.48,2024
POL-697251,2023-10-08,water_damage,BE-WAL,10202.94,3075.84,2023
POL-361799,2023-01-06,water_damage,BE-VLG,6134.15,462.5,2023
POL-399069,2021-06-13,theft,BE-VLG,1623.23,222.44,2021
POL-925917,2022-01-23,theft,BE-VLG,28034.08,2815.21,2022
POL-291807,2020-08-05,theft,BE-VLG,9396.33,1130.64,2020
POL-684220,2021-11-14,storm,FR-IDF,23127.86,1028.37,2021
POL-210379,2024-08-19,storm,BE-BRU,3449.55,444.46,2024
POL-843514,2022-02-17,theft,NL-NH,1366.07,200.0,2022
POL-866108,2020-07-26,liability,BE-WAL,3081.52,1141.91,2020
POL-239013,2023-04-06,flood,DE-NRW,10208.62,682.94,2023
POL-758056,2024-10-24,storm,NL-ZH,1511.23,251.96,2024
POL-409181,2024-05-03,flood,BE-BRU,15886.99,2196.51,2024
POL-121677,2021-05-15,theft,BE-BRU,98740.34,5000.0,2021
POL-222058,2022-04-09,fire,DE-BAY,670.48,471.79,2022
POL-134266,2022-08-28,flood,DE-BAY,5693.75,5000.0,2022
POL-101208,2021-03-28,flood,NL-ZH,10843.91,1198.07,2021
POL-334605,2021-05-05,storm,DE-BAY,10586.1,200.0,2021
POL-183424,2021-03-08,storm,DE-NRW,64377.42,5000.0,2021
POL-220760,2024-12-22,liability,BE-WAL,8000.58,606.03,2024
POL-359558,2023-09-24,theft,BE-WAL,9394.56,3284.04,2023
POL-845848,2024-03-16,water_damage,DE-NRW,8599.01,839.82,2024
POL-409759,2024-01-31,water_damage,BE-WAL,23796.67,3165.22,2024
POL-866171,2024-10-18,liability,FR-IDF,96210.32,4967.98,2024
POL-998149,2020-07-11,storm,DE-BAY,13396.55,1532.37,2020
POL-496829,2024-05-29,storm,DE-BAY,83939.7,1472.75,2024
POL-903332,2020-05-01,storm,FR-IDF,14966.43,1514.45,2020
POL-487654,2022-05-18,flood,DE-NRW,2932.26,384.37,2022
POL-415799,2022-12-22,UNKNOWN,BE-BRU,50824.8,5000.0,2022
POL-512534,2021-10-15,flood,NL-NH,13006.73,5000.0,2021
POL-346021,2020-09-24,storm,BE-WAL,74331.08,5000.0,2020
POL-660832,2020-12-17,storm,NL-NH,,5000.0,2020
POL-798083,2024-02-15,water_damage,BE-WAL,40895.7,985.2,2024
POL-246081,2021-08-05,flood,BE-VLG,5349.46,1573.36,2021
POL-948246,2021-07-20,liability,NL-ZH,4213.68,861.05,2021
POL-128778,2024-08-13,storm,DE-BAY,12737.59,1210.47,2024
POL-851351,2020-09-19,storm,BE-VLG,2621.86,200.0,2020
POL-880188,2024-07-30,storm,BE-VLG,3649.2,1558.47,2024
POL-249728,2024-08-09,flood,DE-BAY,5424.66,2669.97,2024
POL-561035,2022-12-29,water_damage,DE-BAY,3066.79,1067.33,2022
POL-185318,2020-10-29,water_damage,BE-BRU,11730.76,587.18,2020
POL-762315,2020-10-11,water_damage,BE-BRU,13707.85,1050.33,2020
POL-986624,2021-06-04,liability,NL-NH,7100.73,1085.4,2021
POL-077096,2022-11-20,storm,DE-NRW,2986.54,2439.16,2022
POL-602839,2020-10-07,fire,BE-VLG,4925.12,465.09,2020
POL-643324,2022-04-12,flood,FR-IDF,17552.96,4416.4,2022
POL-683156,2020-07-30,fire,FR-IDF,9916.92,5000.0,2020
POL-836621,2022-09-14,liability,NL-ZH,15070.35,2214.02,2022
POL-096827,2020-02-08,water_damage,FR-IDF,4560.14,1510.96,2020
POL-821788,2023-07-19,liability,BE-WAL,22007.86,2477.21,2023
POL-866676,2020-04-11,theft,NL-NH,34020.47,1284.71,2020
POL-924307,2020-12-21,storm,DE-BAY,2776.7,982.79,2020
POL-517257,2020-11-15,liability,BE-BRU,7700.7,801.88,2020
POL-965888,2024-02-27,theft,DE-NRW,1826.27,1569.97,2024
POL-101287,2020-04-07,liability,FR-IDF,35764.49,5000.0,2020
POL-163037,2022-02-23,liability,NL-ZH,,2272.13,2022
POL-373228,2022-12-16,liability,BE-VLG,39426.67,2793.89,2022
POL-485908,2022-07-31,storm,BE-VLG,11178.24,3184.52,2022
POL-583208,2023-05-28,theft,BE-VLG,16120.01,1401.94,2023
POL-124594,2024-01-07,theft,BE-VLG,26460.42,396.11,2024
POL-377461,2021-12-20,liability,DE-NRW,2927.62,436.37,2021
POL-602717,2024-02-22,water_damage,BE-VLG,14241.19,1614.71,2024
POL-470664,2021-08-03,theft,FR-IDF,12957.26,871.1,2021
POL-930130,2024-12-03,storm,DE-NRW,10181.95,5000.0,2024
POL-381662,2022-07-10,liability,DE-BAY,8002.61,490.93,2022
POL-631351,2023-09-06,fire,NL-ZH,14817.1,3108.57,2023
POL-822753,2024-05-17,theft,BE-BRU,3979.49,1165.14,2024
POL-893931,2023-12-19,flood,DE-BAY,5393.75,540.11,2023
POL-994271,2024-04-04,flood,BE-WAL,18550.86,2622.34,2024
POL-751360,2022-09-07,flood,BE-VLG,12636.94,880.25,2022
POL-825096,2020-03-20,storm,DE-NRW,13557.16,2353.85,2020
POL-606435,2022-06-19,liability,BE-WAL,42660.69,4308.15,2022
POL-416636,2020-11-27,liability,NL-ZH,11766.41,470.89,2020
POL-626181,2024-06-12,theft,BE-VLG,10332.45,421.28,2024
POL-711111,2021-03-08,theft,BE-VLG,29138.58,5000.0,2021
POL-252720,2021-02-20,water_damage,NL-NH,111021.12,5000.0,2021
POL-429306,2021-03-31,,BE-BRU,7584.37,982.54,2021
POL-986105,2023-03-19,storm,NL-ZH,22988.44,2255.81,2023
POL-712292,2022-11-09,flood,BE-BRU,9772.23,1279.33,2022
POL-401028,2024-09-29,water_damage,NL-NH,4274.83,2519.34,2024
POL-370708,2022-01-30,storm,BE-WAL,12950.33,1525.74,2022
POL-613468,2021-05-30,flood,BE-WAL,27683.9,1022.06,2021
POL-081492,2020-03-30,theft,DE-NRW,4898.57,854.43,2020
POL-387671,2020-01-13,theft,NL-NH,,1130.67,2020
POL-609145,2021-11-13,storm,BE-VLG,8336.08,1445.43,2021
POL-861330,2024-08-18,liability,BE-WAL,7829.09,4884.17,2024
POL-689191,2022-08-14,flood,BE-WAL,32789.83,1161.67,2022
POL-402376,2024-06-20,flood,NL-NH,,884.99,2024
POL-755963,2020-07-04,theft,NL-ZH,5539.89,2244.13,2020
POL-570623,2020-06-19,storm,BE-WAL,2779.24,453.08,2020
POL-638590,2024-03-02,liability,BE-WAL,104395.41,5000.0,2024
POL-618880,2020-07-14,flood,DE-NRW,16476.19,5000.0,2020
POL-429026,2020-04-04,liability,BE-VLG,126327.34,5000.0,2020
POL-424848,2022-01-08,water_damage,DE-BAY,7408.78,4169.83,2022
POL-414614,2024-08-16,flood,FR-IDF,19911.27,5000.0,2024
POL-500663,2023-06-13,liability,DE-NRW,3043.71,590.54,2023
POL-526930,2020-06-30,theft,BE-VLG,3991.3,5000.0,2020
POL-245646,2024-03-09,flood,BE-BRU,7962.14,571.14,2024
POL-717238,2024-03-21,water_damage,BE-WAL,98409.61,5000.0,2024
POL-925701,2024-01-02,water_damage,BE-BRU,17653.41,2055.76,2024
POL-177161,2024-07-07,theft,NL-ZH,49278.96,5000.0,2024
POL-934771,2021-03-14,theft,NL-NH,152332.98,5000.0,2021
POL-498574,2024-11-24,fire,NL-ZH,41855.96,5000.0,2024
POL-691450,2021-08-08,liability,DE-NRW,39735.13,5000.0,2021
POL-984591,2024-01-05,fire,BE-VLG,15667.58,1327.36,2024
POL-571368,2022-11-24,theft,BE-WAL,75998.1,3144.87,2022
POL-539972,2023-11-25,flood,NL-NH,20691.3,5000.0,2023
POL-994147,2023-02-21,storm,DE-NRW,52393.08,5000.0,2023
POL-727879,2023-03-19,water_damage,NL-NH,9086.62,1629.65,2023
POL-626236,2023-01-30,fire,BE-VLG,,1233.58,2023
POL-969563,2023-11-24,storm,DE-NRW,22347.84,3672.61,2023
POL-134564,2023-09-12,storm,BE-BRU,9086.68,5000.0,2023
POL-782885,2020-09-02,flood,NL-ZH,2469.78,1257.8,2020
POL-016171,2024-02-18,water_damage,BE-WAL,19699.19,1888.89,2024
POL-228627,2022-09-06,liability,NL-NH,23040.94,3078.28,2022
POL-081878,2021-08-13,liability,FR-IDF,4026.9,1251.76,2021
POL-752772,2022-07-28,storm,NL-ZH,15977.73,5000.0,2022
POL-693993,2024-11-01,flood,DE-BAY,19123.27,1273.51,2024
POL-502678,2024-04-15,fire,DE-BAY,50732.05,5000.0,2024
POL-897675,2024-03-03,theft,DE-BAY,19417.65,5000.0,2024
POL-679216,2022-04-25,storm,NL-NH,31099.33,1576.42,2022
POL-115345,2023-12-03,water_damage,BE-BRU,11221.15,1345.07,2023
POL-152371,2021-12-04,theft,DE-NRW,9224.02,3697.06,2021
POL-130966,2023-06-07,flood,NL-ZH,11366.41,2715.19,2023
POL-453732,2023-03-14,flood,FR-IDF,7793.05,2852.7,2023
POL-105450,2021-04-01,water_damage,DE-BAY,10045.24,5000.0,2021
POL-223327,2021-05-01,flood,DE-BAY,24943.88,2935.3,2021
POL-598906,2020-04-21,water_damage,DE-BAY,25720.93,5000.0,2020
POL-496696,2020-09-12,flood,FR-IDF,22832.98,5000.0,2020
POL-399352,2022-03-03,fire,DE-NRW,19409.63,2570.23,2022
POL-983840,2022-05-23,flood,NL-NH,65368.46,5000.0,2022
POL-815919,2020-10-28,theft,BE-VLG,64774.58,5000.0,2020
POL-500678,2022-01-31,theft,BE-WAL,16090.09,719.27,2022
POL-415797,2023-01-08,water_damage,BE-VLG,86559.78,5000.0,2023
POL-697143,2021-02-28,liability,BE-VLG,73644.74,2673.55,2021
POL-007552,2021-09-09,fire,BE-VLG,16076.53,5000.0,2021
POL-236406,2021-11-02,liability,BE-BRU,6416.94,1447.62,2021
POL-566757,2022-07-11,theft,BE-WAL,8700.21,690.12,2022
POL-091730,2021-10-31,storm,DE-BAY,14846.21,5000.0,2021
POL-743645,2023-09-08,storm,BE-BRU,9217.61,3137.89,2023
POL-137591,2021-08-21,water_damage,NL-ZH,4133.18,670.97,2021
POL-697739,2022-03-03,liability,FR-IDF,3870.06,427.12,2022
POL-551055,2021-11-24,theft,NL-NH,8044.54,1877.11,2021
POL-937934,2020-11-30,theft,BE-VLG,6642.06,1871.47,2020
POL-651281,2023-06-06,theft,NL-ZH,1376.33,1148.05,2023
POL-178899,2021-03-06,theft,DE-BAY,36669.95,661.84,2021
POL-452007,2021-06-26,fire,BE-WAL,46406.11,5000.0,2021
POL-431616,2023-12-19,flood,BE-WAL,27284.2,2840.69,2023
POL-934635,2024-09-29,water_damage,FR-IDF,1069.79,907.69,2024
POL-533402,2023-05-10,water_damage,NL-NH,10632.47,1810.9,2023
POL-274817,2024-08-01,fire,FR-IDF,,4269.64,2024
POL-843351,2024-04-09,water_damage,NL-NH,59637.89,1787.83,2024
POL-688152,2022-05-28,storm,BE-VLG,181424.1,3349.34,2022
POL-800050,2023-11-08,fire,DE-NRW,13555.31,3580.24,2023
POL-545955,2021-08-22,,DE-NRW,16111.98,5000.0,2021
POL-947327,2022-04-21,water_damage,BE-BRU,23998.2,4365.48,2022
POL-724535,2022-09-05,liability,BE-VLG,6613.44,705.86,2022
POL-688615,2024-10-20,storm,NL-NH,5326.36,3744.15,2024
POL-419697,2024-03-30,theft,FR-IDF,,2378.99,2024
POL-432403,2022-06-12,liability,DE-NRW,30220.34,2715.95,2022
POL-029344,2023-04-07,storm,DE-BAY,10498.22,2850.32,2023
POL-093758,2021-01-04,liability,DE-NRW,2036.86,796.01,2021
POL-825163,2024-01-09,theft,BE-VLG,1027.49,256.88,2024
POL-685395,2022-10-07,liability,NL-ZH,12244.58,2953.75,2022
POL-384465,2022-08-31,storm,DE-NRW,12758.63,1062.52,2022
POL-110621,2023-11-01,storm,BE-VLG,9952.25,3609.8,2023
POL-371287,2023-03-02,flood,BE-VLG,39317.17,3943.79,2023
POL-442180,2020-05-12,theft,NL-ZH,17326.39,2562.34,2020
POL-051605,2021-06-10,fire,FR-IDF,1246.66,1208.77,2021
POL-021955,2020-11-18,liability,FR-IDF,147123.16,3535.25,2020
POL-076204,2023-09-04,flood,NL-NH,655.71,362.53,2023
POL-981867,2020-03-05,water_damage,NL-NH,6916.08,3167.25,2020
POL-816273,2021-01-04,liability,NL-ZH,4026.02,924.9,2021
POL-452312,2022-12-27,theft,BE-BRU,23944.37,200.0,2022
POL-854104,2023-06-23,storm,NL-ZH,2856.58,1108.39,2023
POL-607514,2022-07-08,flood,NL-ZH,29545.8,5000.0,2022
POL-168876,2024-04-21,fire,BE-VLG,9183.06,2752.87,2024
POL-530528,2024-08-05,fire,DE-NRW,31756.52,5000.0,2024
POL-735776,2020-08-29,liability,NL-ZH,755.63,336.25,2020
POL-014282,2024-10-06,water_damage,DE-NRW,10520.51,1049.96,2024
POL-841775,2023-01-27,flood,NL-ZH,30915.93,5000.0,2023
POL-106633,2023-03-08,storm,BE-WAL,,2283.32,2023
POL-162843,2020-06-22,fire,BE-WAL,19389.98,2115.63,2020
POL-267474,2023-02-10,theft,FR-IDF,18637.13,1921.29,2023
POL-352337,2023-08-18,storm,NL-NH,18027.25,2931.34,2023
POL-786746,2022-11-27,storm,NL-NH,8657.21,2189.92,2022
POL-124356,2020-06-03,water_damage,DE-BAY,32026.86,2247.33,2020
POL-719001,2022-08-13,liability,DE-NRW,20293.3,2876.75,2022
POL-940200,2024-09-05,theft,FR-IDF,18921.41,818.53,2024
POL-396575,2023-08-14,fire,DE-BAY,6672.04,2476.83,2023
POL-986426,2020-09-08,flood,BE-WAL,4099.91,1477.36,2020
POL-820552,2024-10-19,water_damage,BE-VLG,23720.91,3580.09,2024
POL-102019,2024-10-17,liability,NL-NH,5727.42,1115.77,2024
POL-733557,2020-11-05,theft,BE-BRU,75460.24,5000.0,2020
POL-002893,2024-01-03,flood,FR-IDF,154109.69,5000.0,2024
POL-926195,2022-01-13,fire,FR-IDF,5723.58,427.94,2022
POL-241029,2022-12-20,storm,NL-NH,4979.02,921.9,2022
POL-898856,2022-03-24,theft,BE-BRU,22727.41,1129.33,2022
POL-957794,2023-11-30,water_damage,BE-WAL,19254.88,255.26,2023
POL-450106,2024-12-25,theft,BE-WAL,12865.35,5000.0,2024
POL-962395,2023-12-23,storm,BE-WAL,,1361.09,2023
POL-082068,2024-08-28,flood,DE-BAY,31193.92,5000.0,2024
POL-094382,2024-09-24,flood,FR-IDF,5291.77,1810.4,2024
POL-969417,2020-06-13,flood,BE-BRU,4792.16,3278.96,2020
POL-822261,2021-04-07,flood,FR-IDF,1422.78,322.44,2021
POL-196667,2023-08-11,water_damage,FR-IDF,1759.64,3956.28,2023
POL-504649,2022-12-14,storm,DE-NRW,4257.62,519.74,2022
POL-884992,2020-04-01,theft,NL-NH,8935.74,2090.27,2020
POL-250745,2020-06-22,liability,BE-WAL,34946.5,2704.75,2020
POL-536196,2022-08-09,liability,NL-NH,27920.1,5000.0,2022
POL-460253,2023-01-30,liability,DE-BAY,23457.72,4702.93,2023
POL-625246,2020-11-02,fire,BE-VLG,10553.73,411.16,2020
POL-342738,2020-11-08,theft,NL-NH,194979.15,5000.0,2020
POL-211520,2020-08-24,fire,FR-IDF,,5000.0,2020
POL-224319,2022-10-29,water_damage,BE-BRU,9893.32,1043.55,2022
POL-181498,2020-01-15,theft,BE-VLG,20127.43,2154.07,2020
POL-577355,2022-11-11,storm,BE-BRU,3642.43,1076.38,2022
POL-360846,2022-05-19,water_damage,NL-ZH,9315.65,1318.21,2022
POL-433592,2022-05-01,theft,NL-NH,2367.45,2338.86,2022
POL-018915,2023-05-26,fire,BE-BRU,8904.75,1078.83,2023
POL-617364,2022-08-12,theft,NL-NH,78549.97,5000.0,2022
POL-783261,2023-08-22,storm,BE-VLG,16350.77,4770.75,2023
POL-183658,2023-10-27,theft,NL-ZH,135633.46,5000.0,2023
POL-012322,2024-08-08,fire,DE-NRW,73567.21,5000.0,2024
POL-624835,2023-12-31,fire,BE-VLG,2275.19,631.66,2023
POL-941076,2022-08-03,storm,DE-BAY,3362.34,723.65,2022
POL-970110,2022-06-18,storm,NL-NH,74739.91,5000.0,2022
POL-850370,2021-03-06,fire,NL-NH,11917.53,1943.69,2021
POL-216832,2022-12-31,storm,NL-NH,2275.64,907.39,2022
POL-261806,2020-09-11,theft,DE-BAY,42030.92,4417.81,2020
POL-834952,2024-08-28,fire,DE-BAY,84896.58,5000.0,2024
POL-496156,2024-03-23,theft,NL-ZH,80018.38,5000.0,2024
POL-655633,2020-08-06,storm,BE-VLG,24364.07,4981.46,2020
POL-584323,2023-12-06,storm,BE-WAL,55781.0,3783.48,2023
POL-088340,2020-08-01,theft,DE-NRW,25000.32,5000.0,2020
POL-994042,2023-08-10,flood,BE-WAL,,1692.2,2023
POL-203453,2020-06-09,theft,FR-IDF,50927.47,5000.0,2020
POL-173324,2022-06-10,theft,BE-WAL,10338.63,5000.0,2022
POL-279862,2023-04-16,theft,NL-ZH,123460.21,5000.0,2023
POL-784812,2023-08-24,theft,NL-ZH,8862.86,1777.24,2023
POL-662610,2022-02-03,theft,BE-VLG,10105.21,959.6,2022
POL-051127,2024-08-10,fire,NL-NH,3648.51,200.0,2024
POL-721433,2023-11-15,flood,BE-VLG,31962.31,1595.33,2023
POL-794738,2021-01-15,flood,BE-VLG,131029.74,5000.0,2021
POL-907041,2023-05-11,liability,NL-NH,35022.98,5000.0,2023
POL-888172,2023-08-27,theft,BE-WAL,14803.59,1506.74,2023
POL-747047,2021-09-01,storm,NL-ZH,7805.04,1200.18,2021
POL-594633,2023-09-10,fire,DE-BAY,6101.76,2558.07,2023
POL-609526,2024-06-29,theft,DE-BAY,58264.42,1007.41,2024
POL-188216,2024-02-01,flood,BE-VLG,6290.99,2776.84,2024
POL-312170,2023-10-25,fire,BE-WAL,1098.82,1465.54,2023
POL-074530,2023-03-05,storm,FR-IDF,493872.83,5000.0,2023
POL-106996,2021-05-09,flood,FR-IDF,19081.74,3262.05,2021
POL-067712,2023-12-23,flood,FR-IDF,8542.04,1818.17,2023
POL-977841,2021-10-27,theft,NL-ZH,6024.64,2124.09,2021
POL-631844,2022-08-30,flood,NL-ZH,25982.9,5000.0,2022
POL-261137,2021-07-28,water_damage,NL-ZH,3370.08,2424.74,2021
POL-289501,2021-07-25,water_damage,DE-BAY,6362.93,1607.92,2021
POL-223063,2020-10-14,theft,BE-BRU,22508.46,2010.12,2020
POL-108727,2024-10-22,flood,BE-VLG,4679.58,651.67,2024
POL-653545,2020-09-27,theft,BE-VLG,,3112.7,2020
POL-636150,2020-06-06,UNKNOWN,NL-ZH,7122.76,2244.82,2020
POL-818240,2024-09-06,theft,BE-VLG,9563.25,1104.81,2024
POL-586572,2022-10-11,fire,BE-VLG,10020.22,1829.81,2022
POL-360924,2022-03-11,flood,BE-BRU,9691.73,5000.0,2022
POL-808059,2023-09-09,flood,DE-NRW,18772.25,5000.0,2023
POL-437820,2021-12-01,theft,DE-BAY,5817.61,5000.0,2021
POL-039907,2020-08-21,liability,NL-NH,19125.68,5000.0,2020
POL-515261,2023-08-26,water_damage,BE-BRU,6668.73,5000.0,2023
POL-741634,2020-11-17,flood,NL-ZH,11598.81,1235.89,2020
POL-681143,2022-10-07,storm,NL-ZH,6243.94,3736.14,2022
POL-194339,2024-09-29,flood,BE-BRU,1524.22,1000.79,2024
POL-337476,2024-09-06,fire,BE-WAL,19267.98,5000.0,2024
POL-527929,2021-10-21,liability,DE-NRW,48190.2,5000.0,2021
POL-437955,2023-11-26,flood,DE-NRW,18203.73,1117.08,2023
POL-933280,2023-01-24,water_damage,BE-VLG,,1474.57,2023
POL-862559,2022-05-25,water_damage,NL-NH,2723.15,3362.04,2022
POL-103135,2020-09-12,fire,DE-NRW,37036.55,1916.61,2020
POL-280397,2021-11-18,flood,NL-ZH,22047.61,3935.61,2021
POL-771865,2023-04-06,flood,BE-WAL,16154.3,2099.97,2023
POL-953750,2024-12-07,water_damage,FR-IDF,37233.94,5000.0,2024
POL-073848,2020-01-09,fire,NL-NH,29966.53,1097.72,2020
POL-826607,2023-08-04,storm,NL-ZH,15570.13,1530.89,2023
POL-330515,2024-03-26,flood,NL-NH,71393.98,1717.17,2024
POL-207345,2024-10-03,liability,BE-VLG,105107.08,4447.97,2024
POL-522310,2022-02-13,flood,NL-ZH,62333.66,5000.0,2022
POL-503057,2020-08-04,storm,BE-WAL,33538.66,936.13,2020
POL-115461,2021-05-10,storm,BE-BRU,15364.58,1142.9,2021
